,pos,neg,senti_score,label
5316,6,7,-1,0.0
5317,13,6,7,1.0
5318,15,26,-11,0.0
5319,9,6,3,1.0
5320,1,0,1,1.0
5321,6,5,1,1.0
5322,8,0,8,1.0
5323,2,0,2,1.0
5324,2,2,0,1.0
5325,1,2,-1,0.0
5326,2,0,2,1.0
5327,25,25,0,1.0
5328,2,2,0,1.0
5329,1,4,-3,0.0
5330,0,0,0,1.0
5331,3,2,1,1.0
5332,7,4,3,1.0
5333,7,2,5,1.0
5334,8,2,6,1.0
5335,3,1,2,1.0
5336,16,11,5,1.0
5337,0,0,0,1.0
5338,15,9,6,1.0
5339,2,2,0,1.0
5340,1,0,1,1.0
5341,6,7,-1,0.0
5342,7,9,-2,0.0
5343,2,0,2,1.0
5344,8,4,4,1.0
5345,0,0,0,1.0
5346,4,2,2,1.0
5347,0,0,0,1.0
5348,9,3,6,1.0
5349,9,8,1,1.0
5350,0,0,0,1.0
5351,0,3,-3,0.0
5352,3,6,-3,0.0
5353,4,6,-2,0.0
5354,13,4,9,1.0
5355,12,18,-6,0.0
5356,3,2,1,1.0
5357,8,7,1,1.0
5358,5,11,-6,0.0
5359,3,1,2,1.0
5360,1,2,-1,0.0
5361,12,14,-2,0.0
5362,0,0,0,1.0
5363,31,18,13,1.0
5364,11,14,-3,0.0
5365,11,10,1,1.0
5366,13,8,5,1.0
5367,7,1,6,1.0
5368,6,6,0,1.0
5369,8,2,6,1.0
5370,1,0,1,1.0
5371,3,1,2,1.0
5372,24,36,-12,0.0
5373,5,3,2,1.0
5374,4,4,0,1.0
5375,4,5,-1,0.0
5376,5,7,-2,0.0
5377,8,7,1,1.0
5378,24,21,3,1.0
5379,6,3,3,1.0
5380,6,8,-2,0.0
5381,8,9,-1,0.0
5382,7,6,1,1.0
5383,3,2,1,1.0
5384,11,14,-3,0.0
5385,11,8,3,1.0
5386,1,1,0,1.0
5387,5,13,-8,0.0
5388,20,6,14,1.0
5389,6,6,0,1.0
5390,19,26,-7,0.0
5391,1,2,-1,0.0
5392,1,2,-1,0.0
5393,3,2,1,1.0
5394,9,8,1,1.0
5395,0,2,-2,0.0
5396,18,19,-1,0.0
5397,16,14,2,1.0
5398,0,0,0,1.0
5399,5,6,-1,0.0
5400,2,1,1,1.0
5401,1,1,0,1.0
5402,5,3,2,1.0
5403,6,5,1,1.0
5404,10,17,-7,0.0
5405,4,6,-2,0.0
5406,32,16,16,1.0
5407,13,10,3,1.0
5408,6,7,-1,0.0
5409,3,1,2,1.0
5410,2,3,-1,0.0
5411,3,0,3,1.0
5412,8,9,-1,0.0
5413,3,1,2,1.0
5414,6,9,-3,0.0
5415,4,3,1,1.0
5416,0,0,0,1.0
5417,3,1,2,1.0
5418,11,12,-1,0.0
5419,7,7,0,1.0
5420,1,1,0,1.0
5421,8,1,7,1.0
5422,28,27,1,1.0
5423,6,7,-1,0.0
5424,4,3,1,1.0
5425,4,5,-1,0.0
5426,1,1,0,1.0
5427,1,0,1,1.0
5428,4,4,0,1.0
5429,6,9,-3,0.0
5430,18,17,1,1.0
5431,3,3,0,1.0
5432,4,5,-1,0.0
5433,2,1,1,1.0
5434,7,4,3,1.0
5435,0,0,0,1.0
5436,1,1,0,1.0
5437,4,3,1,1.0
5438,14,8,6,1.0
5439,10,13,-3,0.0
5440,0,0,0,1.0
5441,3,2,1,1.0
5442,3,7,-4,0.0
5443,0,0,0,1.0
5444,1,0,1,1.0
5445,5,2,3,1.0
5446,23,28,-5,0.0
5447,9,14,-5,0.0
5448,9,4,5,1.0
5449,8,1,7,1.0
5450,11,12,-1,0.0
5451,3,3,0,1.0
5452,10,13,-3,0.0
5453,0,1,-1,0.0
5454,2,1,1,1.0
5455,12,22,-10,0.0
5456,2,1,1,1.0
5457,3,5,-2,0.0
5458,27,25,2,1.0
5459,1,1,0,1.0
5460,11,10,1,1.0
5461,1,0,1,1.0
5462,4,3,1,1.0
5463,13,16,-3,0.0
5464,1,11,-10,0.0
5465,1,2,-1,0.0
5466,0,1,-1,0.0
5467,5,6,-1,0.0
5468,4,0,4,1.0
5469,3,3,0,1.0
5470,3,3,0,1.0
5471,22,28,-6,0.0
5472,3,3,0,1.0
5473,0,0,0,1.0
5474,8,11,-3,0.0
5475,12,13,-1,0.0
5476,4,4,0,1.0
5477,7,3,4,1.0
5478,5,1,4,1.0
5479,13,10,3,1.0
5480,2,3,-1,0.0
5481,9,5,4,1.0
5482,7,3,4,1.0
5483,20,17,3,1.0
5484,14,7,7,1.0
5485,5,8,-3,0.0
5486,5,6,-1,0.0
5487,29,17,12,1.0
5488,6,8,-2,0.0
5489,5,7,-2,0.0
5490,3,2,1,1.0
5491,11,13,-2,0.0
5492,2,4,-2,0.0
5493,8,6,2,1.0
5494,3,1,2,1.0
5495,10,6,4,1.0
5496,9,10,-1,0.0
5497,4,0,4,1.0
5498,8,8,0,1.0
5499,5,3,2,1.0
5500,11,13,-2,0.0
5501,7,7,0,1.0
5502,0,2,-2,0.0
5503,6,9,-3,0.0
5504,14,16,-2,0.0
5505,1,0,1,1.0
5506,6,10,-4,0.0
5507,3,3,0,1.0
5508,2,2,0,1.0
5509,23,6,17,1.0
5510,8,5,3,1.0
5511,7,8,-1,0.0
5512,6,2,4,1.0
5513,18,15,3,1.0
5514,6,5,1,1.0
5515,1,0,1,1.0
5516,19,24,-5,0.0
5517,8,16,-8,0.0
5518,5,6,-1,0.0
5519,1,1,0,1.0
5520,4,3,1,1.0
5521,0,2,-2,0.0
5522,14,11,3,1.0
5523,8,6,2,1.0
5524,11,14,-3,0.0
5525,7,11,-4,0.0
5526,0,3,-3,0.0
5527,10,13,-3,0.0
5528,8,13,-5,0.0
5529,5,1,4,1.0
5530,21,25,-4,0.0
5531,5,11,-6,0.0
5532,2,6,-4,0.0
5533,8,4,4,1.0
5534,0,3,-3,0.0
5535,6,2,4,1.0
5536,10,11,-1,0.0
5537,4,6,-2,0.0
5538,5,11,-6,0.0
5539,3,2,1,1.0
5540,10,8,2,1.0
5541,4,4,0,1.0
5542,1,0,1,1.0
5543,11,7,4,1.0
5544,8,12,-4,0.0
5545,8,7,1,1.0
5546,11,9,2,1.0
5547,10,10,0,1.0
5548,25,30,-5,0.0
5549,1,3,-2,0.0
5550,27,20,7,1.0
5551,7,12,-5,0.0
5552,13,8,5,1.0
5553,0,0,0,1.0
5554,16,24,-8,0.0
5555,1,6,-5,0.0
5556,2,2,0,1.0
5557,9,4,5,1.0
5558,3,1,2,1.0
5559,0,0,0,1.0
5560,1,1,0,1.0
5561,8,9,-1,0.0
5562,1,0,1,1.0
5563,6,3,3,1.0
5564,4,1,3,1.0
5565,5,12,-7,0.0
5566,7,10,-3,0.0
5567,3,7,-4,0.0
5568,0,1,-1,0.0
5569,7,3,4,1.0
5570,18,18,0,1.0
5571,5,7,-2,0.0
5572,6,10,-4,0.0
5573,13,10,3,1.0
5574,13,9,4,1.0
5575,3,1,2,1.0
5576,13,8,5,1.0
5577,9,11,-2,0.0
5578,5,4,1,1.0
5579,18,10,8,1.0
5580,0,3,-3,0.0
5581,17,16,1,1.0
5582,11,8,3,1.0
5583,24,33,-9,0.0
5584,19,21,-2,0.0
5585,5,1,4,1.0
5586,6,5,1,1.0
5587,6,7,-1,0.0
5588,3,3,0,1.0
5589,6,1,5,1.0
5590,1,3,-2,0.0
5591,10,5,5,1.0
5592,15,15,0,1.0
5593,2,5,-3,0.0
5594,4,2,2,1.0
5595,5,7,-2,0.0
5596,4,4,0,1.0
5597,7,2,5,1.0
5598,19,31,-12,0.0
5599,11,9,2,1.0
5600,9,7,2,1.0
5601,2,5,-3,0.0
5602,3,1,2,1.0
5603,7,3,4,1.0
5604,3,1,2,1.0
5605,8,7,1,1.0
5606,3,4,-1,0.0
5607,6,11,-5,0.0
5608,4,7,-3,0.0
5609,12,12,0,1.0
5610,6,9,-3,0.0
5611,13,12,1,1.0
5612,11,8,3,1.0
5613,10,14,-4,0.0
5614,20,23,-3,0.0
5615,3,1,2,1.0
5616,19,17,2,1.0
5617,11,9,2,1.0
5618,18,21,-3,0.0
5619,3,10,-7,0.0
5620,0,0,0,1.0
5621,4,3,1,1.0
5622,3,0,3,1.0
5623,12,10,2,1.0
5624,8,9,-1,0.0
5625,16,14,2,1.0
5626,6,4,2,1.0
5627,18,23,-5,0.0
5628,1,1,0,1.0
5629,1,2,-1,0.0
5630,0,0,0,1.0
5631,1,1,0,1.0
5632,1,0,1,1.0
5633,9,7,2,1.0
5634,20,17,3,1.0
5635,5,6,-1,0.0
5636,4,2,2,1.0
5637,21,8,13,1.0
5638,6,8,-2,0.0
5639,5,2,3,1.0
5640,16,10,6,1.0
5641,5,10,-5,0.0
5642,1,1,0,1.0
5643,11,5,6,1.0
5644,0,1,-1,0.0
5645,6,13,-7,0.0
5646,5,11,-6,0.0
5647,3,8,-5,0.0
5648,12,6,6,1.0
5649,20,17,3,1.0
5650,2,2,0,1.0
5651,11,7,4,1.0
5652,2,2,0,1.0
5653,14,12,2,1.0
5654,13,20,-7,0.0
5655,2,1,1,1.0
5656,2,0,2,1.0
5657,16,9,7,1.0
5658,3,1,2,1.0
5659,3,4,-1,0.0
5660,5,7,-2,0.0
5661,2,1,1,1.0
5662,14,11,3,1.0
5663,9,7,2,1.0
5664,21,25,-4,0.0
5665,7,5,2,1.0
5666,9,2,7,1.0
5667,3,1,2,1.0
5668,1,3,-2,0.0
5669,7,11,-4,0.0
5670,5,4,1,1.0
5671,4,2,2,1.0
5672,8,9,-1,0.0
5673,21,8,13,1.0
5674,10,17,-7,0.0
5675,11,11,0,1.0
5676,1,0,1,1.0
5677,4,7,-3,0.0
5678,12,17,-5,0.0
5679,11,7,4,1.0
5680,7,4,3,1.0
5681,5,6,-1,0.0
5682,4,1,3,1.0
5683,13,11,2,1.0
5684,17,17,0,1.0
5685,4,4,0,1.0
5686,18,4,14,1.0
5687,7,11,-4,0.0
5688,5,9,-4,0.0
5689,9,2,7,1.0
5690,7,14,-7,0.0
5691,5,1,4,1.0
5692,0,2,-2,0.0
5693,16,13,3,1.0
5694,16,14,2,1.0
5695,3,5,-2,0.0
5696,7,5,2,1.0
5697,9,13,-4,0.0
5698,0,0,0,1.0
5699,1,3,-2,0.0
5700,22,28,-6,0.0
5701,6,6,0,1.0
5702,2,4,-2,0.0
5703,5,1,4,1.0
5704,11,8,3,1.0
5705,4,10,-6,0.0
5706,14,12,2,1.0
5707,8,6,2,1.0
5708,15,18,-3,0.0
5709,9,8,1,1.0
5710,3,1,2,1.0
5711,16,13,3,1.0
5712,2,0,2,1.0
5713,4,11,-7,0.0
5714,5,1,4,1.0
5715,15,14,1,1.0
5716,0,0,0,1.0
5717,17,21,-4,0.0
5718,11,13,-2,0.0
5719,10,16,-6,0.0
5720,8,13,-5,0.0
5721,6,10,-4,0.0
5722,2,0,2,1.0
5723,9,6,3,1.0
5724,8,8,0,1.0
5725,5,2,3,1.0
5726,6,6,0,1.0
5727,23,23,0,1.0
5728,11,12,-1,0.0
5729,20,25,-5,0.0
5730,11,15,-4,0.0
5731,19,20,-1,0.0
5732,10,9,1,1.0
5733,11,13,-2,0.0
5734,11,7,4,1.0
5735,18,19,-1,0.0
5736,11,8,3,1.0
5737,8,20,-12,0.0
5738,10,7,3,1.0
5739,7,8,-1,0.0
5740,8,8,0,1.0
5741,9,2,7,1.0
5742,15,20,-5,0.0
5743,4,3,1,1.0
5744,3,2,1,1.0
5745,8,8,0,1.0
5746,15,10,5,1.0
5747,1,4,-3,0.0
5748,2,2,0,1.0
5749,11,13,-2,0.0
5750,10,8,2,1.0
5751,5,7,-2,0.0
5752,5,2,3,1.0
5753,3,0,3,1.0
5754,6,5,1,1.0
5755,9,6,3,1.0
5756,11,10,1,1.0
5757,21,15,6,1.0
5758,10,7,3,1.0
5759,7,8,-1,0.0
5760,8,8,0,1.0
5761,5,4,1,1.0
5762,7,12,-5,0.0
5763,4,8,-4,0.0
5764,7,8,-1,0.0
5765,14,5,9,1.0
5766,6,5,1,1.0
5767,11,17,-6,0.0
5768,6,6,0,1.0
5769,1,3,-2,0.0
5770,2,2,0,1.0
5771,11,6,5,1.0
5772,1,3,-2,0.0
5773,7,10,-3,0.0
5774,7,9,-2,0.0
5775,4,7,-3,0.0
5776,21,12,9,1.0
5777,5,4,1,1.0
5778,10,3,7,1.0
5779,2,3,-1,0.0
5780,10,4,6,1.0
5781,5,7,-2,0.0
5782,10,9,1,1.0
5783,6,7,-1,0.0
5784,17,7,10,1.0
5785,6,3,3,1.0
5786,2,8,-6,0.0
5787,12,6,6,1.0
5788,5,5,0,1.0
5789,13,11,2,1.0
5790,11,8,3,1.0
5791,4,3,1,1.0
5792,5,4,1,1.0
5793,6,3,3,1.0
5794,4,2,2,1.0
5795,15,11,4,1.0
5796,5,2,3,1.0
5797,4,3,1,1.0
5798,6,6,0,1.0
5799,9,7,2,1.0
5800,3,1,2,1.0
5801,1,2,-1,0.0
5802,9,10,-1,0.0
5803,10,14,-4,0.0
5804,2,1,1,1.0
5805,12,13,-1,0.0
5806,6,11,-5,0.0
5807,1,1,0,1.0
5808,4,0,4,1.0
5809,4,5,-1,0.0
5810,5,1,4,1.0
5811,8,4,4,1.0
5812,1,2,-1,0.0
5813,18,20,-2,0.0
5814,4,1,3,1.0
5815,4,3,1,1.0
5816,8,4,4,1.0
5817,7,4,3,1.0
5818,4,1,3,1.0
5819,16,22,-6,0.0
5820,5,7,-2,0.0
5821,25,17,8,1.0
5822,12,9,3,1.0
5823,10,10,0,1.0
5824,7,9,-2,0.0
5825,11,11,0,1.0
5826,21,13,8,1.0
5827,7,8,-1,0.0
5828,0,2,-2,0.0
5829,8,4,4,1.0
5830,6,3,3,1.0
5831,0,2,-2,0.0
5832,7,3,4,1.0
5833,4,3,1,1.0
5834,30,19,11,1.0
5835,8,14,-6,0.0
5836,5,6,-1,0.0
5837,0,1,-1,0.0
5838,4,4,0,1.0
5839,14,13,1,1.0
5840,2,1,1,1.0
5841,11,2,9,1.0
5842,3,5,-2,0.0
5843,13,6,7,1.0
5844,8,6,2,1.0
5845,1,5,-4,0.0
5846,24,16,8,1.0
5847,4,1,3,1.0
5848,15,17,-2,0.0
5849,12,10,2,1.0
5850,7,4,3,1.0
5851,14,7,7,1.0
5852,5,5,0,1.0
5853,5,7,-2,0.0
5854,4,3,1,1.0
5855,1,2,-1,0.0
5856,18,13,5,1.0
5857,4,4,0,1.0
5858,13,15,-2,0.0
5859,3,7,-4,0.0
5860,8,9,-1,0.0
5861,6,7,-1,0.0
5862,6,4,2,1.0
5863,1,3,-2,0.0
5864,5,3,2,1.0
5865,10,10,0,1.0
5866,3,1,2,1.0
5867,6,6,0,1.0
5868,10,5,5,1.0
5869,21,17,4,1.0
5870,3,3,0,1.0
5871,8,9,-1,0.0
5872,4,2,2,1.0
5873,31,46,-15,0.0
5874,13,6,7,1.0
5875,2,0,2,1.0
5876,6,7,-1,0.0
5877,1,1,0,1.0
5878,9,10,-1,0.0
5879,1,2,-1,0.0
5880,2,1,1,1.0
5881,1,0,1,1.0
5882,2,1,1,1.0
5883,12,8,4,1.0
5884,5,4,1,1.0
5885,1,5,-4,0.0
5886,4,2,2,1.0
5887,4,7,-3,0.0
5888,7,8,-1,0.0
5889,6,3,3,1.0
5890,11,7,4,1.0
5891,25,37,-12,0.0
5892,3,3,0,1.0
5893,1,1,0,1.0
5894,34,34,0,1.0
5895,25,36,-11,0.0
5896,6,3,3,1.0
5897,5,5,0,1.0
5898,0,3,-3,0.0
5899,15,9,6,1.0
5900,9,4,5,1.0
5901,3,4,-1,0.0
5902,8,8,0,1.0
5903,5,3,2,1.0
5904,18,14,4,1.0
5905,0,1,-1,0.0
5906,7,11,-4,0.0
5907,4,1,3,1.0
5908,1,2,-1,0.0
5909,9,2,7,1.0
5910,2,3,-1,0.0
5911,4,2,2,1.0
5912,6,3,3,1.0
5913,22,17,5,1.0
5914,14,10,4,1.0
5915,4,2,2,1.0
5916,9,10,-1,0.0
5917,6,8,-2,0.0
5918,3,3,0,1.0
5919,8,8,0,1.0
5920,0,0,0,1.0
5921,7,7,0,1.0
5922,1,2,-1,0.0
5923,1,2,-1,0.0
5924,5,4,1,1.0
5925,1,2,-1,0.0
5926,8,13,-5,0.0
5927,5,2,3,1.0
5928,0,0,0,1.0
5929,3,3,0,1.0
5930,5,7,-2,0.0
5931,6,5,1,1.0
5932,24,21,3,1.0
5933,1,1,0,1.0
5934,13,11,2,1.0
5935,7,5,2,1.0
5936,6,8,-2,0.0
5937,3,5,-2,0.0
5938,4,0,4,1.0
5939,6,8,-2,0.0
5940,9,8,1,1.0
5941,6,3,3,1.0
5942,11,3,8,1.0
5943,3,0,3,1.0
5944,14,10,4,1.0
5945,18,19,-1,0.0
5946,17,24,-7,0.0
5947,7,5,2,1.0
5948,5,6,-1,0.0
5949,12,4,8,1.0
5950,25,16,9,1.0
5951,9,13,-4,0.0
5952,9,2,7,1.0
5953,12,17,-5,0.0
5954,7,9,-2,0.0
5955,0,2,-2,0.0
5956,36,24,12,1.0
5957,4,3,1,1.0
5958,3,5,-2,0.0
5959,10,8,2,1.0
5960,14,4,10,1.0
5961,6,3,3,1.0
5962,4,2,2,1.0
5963,18,11,7,1.0
5964,12,8,4,1.0
5965,15,11,4,1.0
5966,5,2,3,1.0
5967,1,1,0,1.0
5968,8,0,8,1.0
5969,22,26,-4,0.0
5970,6,5,1,1.0
5971,9,8,1,1.0
5972,1,3,-2,0.0
5973,0,0,0,1.0
5974,4,6,-2,0.0
5975,1,2,-1,0.0
5976,1,4,-3,0.0
5977,12,20,-8,0.0
5978,5,2,3,1.0
5979,10,2,8,1.0
5980,15,10,5,1.0
5981,5,3,2,1.0
5982,15,13,2,1.0
5983,3,5,-2,0.0
5984,14,3,11,1.0
5985,3,2,1,1.0
5986,10,9,1,1.0
5987,1,0,1,1.0
5988,9,6,3,1.0
5989,0,0,0,1.0
5990,8,5,3,1.0
5991,20,23,-3,0.0
5992,11,5,6,1.0
5993,0,0,0,1.0
5994,0,2,-2,0.0
5995,13,5,8,1.0
5996,19,11,8,1.0
5997,3,1,2,1.0
5998,1,0,1,1.0
5999,3,4,-1,0.0
6000,4,5,-1,0.0
6001,18,13,5,1.0
6002,7,9,-2,0.0
6003,23,11,12,1.0
6004,6,3,3,1.0
6005,8,7,1,1.0
6006,12,11,1,1.0
6007,9,8,1,1.0
6008,14,5,9,1.0
6009,2,1,1,1.0
6010,6,7,-1,0.0
6011,16,5,11,1.0
6012,6,1,5,1.0
6013,2,2,0,1.0
6014,0,0,0,1.0
6015,13,11,2,1.0
6016,12,8,4,1.0
6017,4,0,4,1.0
6018,3,5,-2,0.0
6019,1,6,-5,0.0
6020,6,5,1,1.0
6021,8,3,5,1.0
6022,6,1,5,1.0
6023,12,8,4,1.0
6024,8,1,7,1.0
6025,2,2,0,1.0
6026,7,5,2,1.0
6027,14,9,5,1.0
6028,8,8,0,1.0
6029,1,2,-1,0.0
6030,21,10,11,1.0
6031,20,10,10,1.0
6032,5,6,-1,0.0
6033,12,5,7,1.0
6034,15,8,7,1.0
6035,5,3,2,1.0
6036,3,4,-1,0.0
6037,0,2,-2,0.0
6038,4,8,-4,0.0
6039,8,2,6,1.0
6040,2,0,2,1.0
6041,17,10,7,1.0
6042,10,12,-2,0.0
6043,6,6,0,1.0
6044,6,6,0,1.0
6045,23,24,-1,0.0
6046,7,7,0,1.0
6047,2,2,0,1.0
6048,6,4,2,1.0
6049,7,4,3,1.0
6050,19,22,-3,0.0
6051,6,2,4,1.0
6052,3,2,1,1.0
6053,1,0,1,1.0
6054,10,5,5,1.0
6055,5,7,-2,0.0
6056,2,1,1,1.0
6057,1,1,0,1.0
6058,6,1,5,1.0
6059,10,6,4,1.0
6060,8,5,3,1.0
6061,7,5,2,1.0
6062,11,15,-4,0.0
6063,3,1,2,1.0
6064,1,3,-2,0.0
6065,5,7,-2,0.0
6066,12,7,5,1.0
6067,1,2,-1,0.0
6068,13,9,4,1.0
6069,18,4,14,1.0
6070,3,3,0,1.0
6071,2,1,1,1.0
6072,16,10,6,1.0
6073,3,0,3,1.0
6074,13,11,2,1.0
6075,3,1,2,1.0
6076,0,0,0,1.0
6077,2,2,0,1.0
6078,3,0,3,1.0
6079,34,16,18,1.0
6080,15,5,10,1.0
6081,3,0,3,1.0
6082,1,0,1,1.0
6083,15,20,-5,0.0
6084,4,7,-3,0.0
6085,30,29,1,1.0
6086,2,1,1,1.0
6087,30,36,-6,0.0
6088,21,14,7,1.0
6089,29,38,-9,0.0
6090,7,4,3,1.0
6091,8,4,4,1.0
6092,8,8,0,1.0
6093,4,1,3,1.0
6094,7,2,5,1.0
6095,1,0,1,1.0
6096,2,3,-1,0.0
6097,0,0,0,1.0
6098,1,1,0,1.0
6099,5,7,-2,0.0
6100,2,1,1,1.0
6101,10,1,9,1.0
6102,3,0,3,1.0
6103,6,0,6,1.0
6104,10,11,-1,0.0
6105,3,0,3,1.0
6106,13,4,9,1.0
6107,10,13,-3,0.0
6108,0,0,0,1.0
6109,6,5,1,1.0
6110,8,4,4,1.0
6111,5,12,-7,0.0
6112,0,0,0,1.0
6113,5,2,3,1.0
6114,0,0,0,1.0
6115,2,0,2,1.0
6116,4,0,4,1.0
6117,1,1,0,1.0
6118,8,11,-3,0.0
6119,3,1,2,1.0
6120,9,1,8,1.0
6121,5,4,1,1.0
6122,1,0,1,1.0
6123,6,8,-2,0.0
6124,10,10,0,1.0
6125,4,7,-3,0.0
6126,22,28,-6,0.0
6127,15,7,8,1.0
6128,10,2,8,1.0
6129,6,5,1,1.0
6130,0,0,0,1.0
6131,11,13,-2,0.0
6132,14,18,-4,0.0
6133,1,4,-3,0.0
6134,5,4,1,1.0
6135,10,13,-3,0.0
6136,7,5,2,1.0
6137,1,1,0,1.0
6138,11,8,3,1.0
6139,7,11,-4,0.0
6140,8,6,2,1.0
6141,9,8,1,1.0
6142,10,9,1,1.0
6143,15,18,-3,0.0
6144,17,15,2,1.0
6145,7,12,-5,0.0
6146,8,8,0,1.0
6147,2,1,1,1.0
6148,4,3,1,1.0
6149,5,2,3,1.0
6150,14,22,-8,0.0
6151,9,8,1,1.0
6152,4,11,-7,0.0
6153,14,11,3,1.0
6154,11,7,4,1.0
6155,11,8,3,1.0
6156,5,14,-9,0.0
6157,4,10,-6,0.0
6158,22,14,8,1.0
6159,5,7,-2,0.0
6160,5,9,-4,0.0
6161,5,2,3,1.0
6162,11,8,3,1.0
6163,13,13,0,1.0
6164,18,20,-2,0.0
6165,7,9,-2,0.0
6166,10,15,-5,0.0
6167,10,9,1,1.0
6168,11,13,-2,0.0
6169,18,19,-1,0.0
6170,3,2,1,1.0
6171,7,10,-3,0.0
6172,13,6,7,1.0
6173,3,4,-1,0.0
6174,4,2,2,1.0
6175,16,20,-4,0.0
6176,0,1,-1,0.0
6177,6,1,5,1.0
6178,6,5,1,1.0
6179,3,0,3,1.0
6180,7,11,-4,0.0
6181,1,1,0,1.0
6182,10,10,0,1.0
6183,3,4,-1,0.0
6184,8,2,6,1.0
6185,5,5,0,1.0
6186,17,18,-1,0.0
6187,1,3,-2,0.0
6188,10,7,3,1.0
6189,4,7,-3,0.0
6190,1,3,-2,0.0
6191,21,19,2,1.0
6192,9,6,3,1.0
6193,7,6,1,1.0
6194,21,13,8,1.0
6195,11,4,7,1.0
6196,3,2,1,1.0
6197,0,1,-1,0.0
6198,7,16,-9,0.0
6199,4,4,0,1.0
6200,5,5,0,1.0
6201,4,10,-6,0.0
6202,18,11,7,1.0
6203,14,13,1,1.0
6204,14,8,6,1.0
6205,1,5,-4,0.0
6206,7,5,2,1.0
6207,15,14,1,1.0
6208,13,16,-3,0.0
6209,19,19,0,1.0
6210,1,0,1,1.0
6211,11,16,-5,0.0
6212,17,11,6,1.0
6213,10,11,-1,0.0
6214,10,15,-5,0.0
6215,13,14,-1,0.0
6216,11,9,2,1.0
6217,4,1,3,1.0
6218,3,2,1,1.0
6219,16,21,-5,0.0
6220,9,12,-3,0.0
6221,5,7,-2,0.0
6222,15,14,1,1.0
6223,8,8,0,1.0
6224,24,31,-7,0.0
6225,12,9,3,1.0
6226,22,14,8,1.0
6227,5,6,-1,0.0
6228,10,10,0,1.0
6229,7,8,-1,0.0
6230,16,11,5,1.0
6231,4,2,2,1.0
6232,5,6,-1,0.0
6233,12,4,8,1.0
6234,23,30,-7,0.0
6235,9,13,-4,0.0
6236,10,13,-3,0.0
6237,12,6,6,1.0
6238,10,9,1,1.0
6239,1,5,-4,0.0
6240,18,13,5,1.0
6241,4,4,0,1.0
6242,11,13,-2,0.0
6243,6,4,2,1.0
6244,7,5,2,1.0
6245,13,15,-2,0.0
6246,4,6,-2,0.0
6247,3,4,-1,0.0
6248,5,5,0,1.0
6249,13,7,6,1.0
6250,1,0,1,1.0
6251,0,6,-6,0.0
6252,10,11,-1,0.0
6253,0,4,-4,0.0
6254,2,1,1,1.0
6255,0,1,-1,0.0
6256,5,6,-1,0.0
6257,2,1,1,1.0
6258,4,1,3,1.0
6259,13,23,-10,0.0
6260,0,0,0,1.0
6261,2,7,-5,0.0
6262,8,15,-7,0.0
6263,1,1,0,1.0
6264,5,5,0,1.0
6265,13,13,0,1.0
6266,25,23,2,1.0
6267,35,22,13,1.0
6268,1,0,1,1.0
6269,3,2,1,1.0
6270,8,11,-3,0.0
6271,5,5,0,1.0
6272,13,10,3,1.0
6273,0,0,0,1.0
6274,4,5,-1,0.0
6275,3,0,3,1.0
6276,3,0,3,1.0
6277,0,1,-1,0.0
6278,5,8,-3,0.0
6279,11,7,4,1.0
6280,3,6,-3,0.0
6281,4,2,2,1.0
6282,1,1,0,1.0
6283,11,13,-2,0.0
6284,5,3,2,1.0
6285,12,10,2,1.0
6286,0,0,0,1.0
6287,13,7,6,1.0
6288,3,1,2,1.0
6289,1,2,-1,0.0
6290,19,16,3,1.0
6291,0,0,0,1.0
6292,2,3,-1,0.0
6293,0,0,0,1.0
6294,0,0,0,1.0
6295,11,13,-2,0.0
6296,11,13,-2,0.0
6297,0,0,0,1.0
6298,9,1,8,1.0
6299,9,11,-2,0.0
6300,5,2,3,1.0
6301,2,7,-5,0.0
6302,17,14,3,1.0
6303,11,6,5,1.0
6304,7,8,-1,0.0
6305,6,9,-3,0.0
6306,7,8,-1,0.0
6307,15,5,10,1.0
6308,8,7,1,1.0
6309,17,16,1,1.0
6310,14,19,-5,0.0
6311,3,3,0,1.0
6312,9,11,-2,0.0
6313,8,13,-5,0.0
6314,8,9,-1,0.0
6315,7,3,4,1.0
6316,3,2,1,1.0
6317,32,16,16,1.0
6318,7,3,4,1.0
6319,4,2,2,1.0
6320,15,22,-7,0.0
6321,5,6,-1,0.0
6322,16,18,-2,0.0
6323,14,21,-7,0.0
6324,18,18,0,1.0
6325,9,5,4,1.0
6326,14,6,8,1.0
6327,20,13,7,1.0
6328,34,36,-2,0.0
6329,5,4,1,1.0
6330,3,1,2,1.0
6331,11,12,-1,0.0
6332,14,17,-3,0.0
6333,9,8,1,1.0
6334,14,15,-1,0.0
6335,0,1,-1,0.0
6336,3,2,1,1.0
6337,16,12,4,1.0
6338,33,47,-14,0.0
6339,2,1,1,1.0
6340,6,6,0,1.0
6341,12,17,-5,0.0
6342,0,1,-1,0.0
6343,5,2,3,1.0
6344,13,5,8,1.0
6345,1,0,1,1.0
6346,1,5,-4,0.0
6347,16,14,2,1.0
6348,0,1,-1,0.0
6349,4,2,2,1.0
6350,3,3,0,1.0
6351,2,3,-1,0.0
6352,8,13,-5,0.0
6353,3,0,3,1.0
6354,1,1,0,1.0
6355,12,11,1,1.0
6356,8,7,1,1.0
6357,9,14,-5,0.0
6358,6,3,3,1.0
6359,2,3,-1,0.0
6360,6,7,-1,0.0
6361,1,2,-1,0.0
