,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN
1132,468803001,배금산,동화면남동마을(산태바위)-동화면동계마을구간, ,1.96,쉬움,35,24
1133,467102904,배담재,경상리구간, ,0.24,쉬움,4,3
1134,427701201,배래치골산,직전리구간, ,1.34,쉬움,24,17
1135,282601201,배매산,서구불로동구간, ,0.5,쉬움,9,6
1136,416703801,배미산,율촌리구간, ,0.31,쉬움,5,4
1137,442001901,배방산,북수리구간, ,1.12,쉬움,28,20
1138,112300101,배봉산,전농동구간, ,0.18,쉬움,3,2
1139,265000201,배산, , ,0.07,쉬움,1,1
1140,451400701,배산,익산시모현동구간, ,0.21,쉬움,4,3
1141,441800701,배재산,관산리구간, ,1.91,쉬움,34,24
1142,431504601,백곡산,모산동구간, ,0.08,쉬움,1,1
1143,427505801,백덕산,원당리구간, ,0.08,쉬움,1,1
1144,427602301,백덕산,운교리구간, ,3.93,쉬움,147,103
1145,422300704,백두대간건의령고적대,"삼척시도계읍점리,태백시상사미동(건의령)-삼척시하장", ,1.06,쉬움,23,16
1146,421500604,백두대간동해전망대,도암면횡계리선자령-도암면횡계리(심바원골)구간, ,4.89,쉬움,105,73
1147,427700504,백두대간만항재,화방재(어평재)-만항재구간, ,3.42,쉬움,128,90
1148,427207304,백두대간트레일(흥정),자운리구간, ,8.1,쉬움,143,100
1149,422303301,백두대간트레일,황조리구간, ,0, ,0,0
1150,428100403,백두대간트레일인제,광원리구간, ,7.95,쉬움,140,98
1151,427600203,백두대간트레일평창,횡계리구간, ,1.75,쉬움,31,22
1152,482501701,백두산,초정리구간, ,0.45,쉬움,8,6
1153,113800101,백련산,응암동구간, ,0.11,쉬움,2,1
1154,114100701,백련산,홍은동구간, ,0.01,쉬움,1,0
1155,457501001,백련산,방현리구간, ,3.28,쉬움,58,41
1156,468300701,백룡산,연보리구간, ,0.33,쉬움,6,4
1157,291400201,백마산,전평제길359개방화장실앞-세동1길서창동사무소구간, ,1.97,쉬움,35,24
1158,416101601,백마산,쌍령동구간, ,1.11,쉬움,20,14
1159,447103601,백마산,부암리부수바위마을앞다리건너편구간, ,0.14,쉬움,2,2
1160,471901001,백마산,오로리구간, ,0.35,쉬움,6,4
1161,482702001,백마산,고례리구간, ,2.92,쉬움,110,77
1162,488602601,백마산,중촌리구간,"백마사,망춘대,망루터,산성마을",2.85,쉬움,50,35
1163,418302001,백병봉,대석리구간, ,7.82,쉬움,138,97
1164,421901101,백병산,통동구간, ,3.83,쉬움,68,47
1165,427700103,백복령,남양리구간, ,16.35,쉬움,613,429
1166,413602501,백봉산,호평동구간, ,2.25,쉬움,40,28
1167,413602801,백봉산,월문리구간, ,0.1,쉬움,2,1
1168,427703501,백석봉,나전리구간, ,3.87,쉬움,68,48
1169,291400301,백석산,"죽동2길,향림사-금호동산,백석정구간", ,1.05,쉬움,19,13
1170,427602401,백석산,대화리구간, ,6.63,쉬움,117,82
1171,471504201,백수리산,금평리구간, ,0.22,쉬움,4,3
1172,467901901,백아산, , ,1.06,쉬움,19,13
1173,468600701,백아산,삼축리구간, ,1.49,쉬움,26,18
1174,467904304,백아산목장,원리구간, ,2.59,쉬움,97,68
1175,437600801,백악산,입석리구간, ,11.12,쉬움,196,137
1176,488903101,백안산, , ,0.17,쉬움,3,2
1177,427203001,백암산, , ,1.1,쉬움,19,14
1178,447101301,백암산,건천리구간, ,3.81,쉬움,67,47
1179,479301101,백암산, , ,2.06,쉬움,77,54
1180,483102701,백암산,사곡리구간, ,1.18,중간,44,31
1181,488701501,백암산, , ,0.49,쉬움,9,6
1182,491302604,백약이,송당리구간, ,0.22,쉬움,4,3
1183,265300101,백양산, , ,0.05,쉬움,1,1
1184,427203101,백우산,광암리구간, ,4.5,쉬움,79,56
1185,468803101,백우산,임곡동구간, ,0.62,쉬움,11,8
1186,418304701,백운봉,연수리구간, ,2.79,쉬움,49,34
1187,471905301,백운봉,금오산저수지옆입구구간, ,0.57,쉬움,10,7
1188,281100101,백운산,운남동구간, ,1.62,쉬움,35,24
1189,317102001,백운산,인보리구간, ,0.43,쉬움,8,5
1190,415501501,백운산, , ,0.11,쉬움,2,1
1191,416501801,백운산,도평리구간, ,3.13,쉬움,55,39
1192,427708601,백운산,마하리구간, ,2.01,쉬움,35,25
1193,431502201,백운산,운학리구간, ,3.69,쉬움,65,46
1194,441301201,백운산,운전리구간, ,0.11,쉬움,2,1
1195,441506401,백운산,운암리구간, ,2.34,쉬움,41,29
1196,457301401,백운산,소천리구간, ,2.77,쉬움,69,48
1197,462300801,백운산,조령리구간, ,2.08,쉬움,78,55
1198,468601801,백운산,손불면동암리-동암리동백마을구간, ,0.02,쉬움,1,0
1199,468901001,백운산,금곡리구간, ,1.8,쉬움,32,22
1200,482706301,백운산,삼양리구간, ,1.08,중간,41,28
1201,488203101,백운산,갈천리구간, ,1.91,쉬움,34,24
1202,488602701,백운산,백운리구간, ,0.53,쉬움,9,7
1203,488701601,백운산,금당리구간, ,10.82,쉬움,191,134
1204,441800801,백월산,나원리구간, ,2.77,쉬움,69,48
1205,447902301,백월산,금곡저수지입구-백월산정상구간, ,1.51,쉬움,27,19
1206,448100801,백월산,모곡리구간, ,0.43,쉬움,8,5
1207,481100401,백월산, , ,0.8,쉬움,14,10
1208,427703701,백이산,광덕리구간, ,2.99,쉬움,53,37
1209,467802501,백이산,하송리구간, ,3.74,쉬움,66,46
1210,487300801,백이산, , ,0.03,쉬움,1,0
1211,472900901,백자산,유곡동구간, ,1.59,쉬움,48,33
1212,427602601,백적산,이목정리구간, ,2.95,쉬움,52,36
1213,415001301,백족산, , ,0.27,쉬움,5,3
1214,431101901,백족산, , ,0.81,쉬움,14,10
1215,457903004,백토,암치리구간, ,1.6,쉬움,28,20
1216,437401801,백하산,아암리구간, ,5.93,쉬움,105,73
1217,468401301,백학산,임도구간, ,1.57,쉬움,28,19
1218,461301401,백호산,백야리구간, ,0.45,쉬움,8,6
1219,431102001,백화산,국동리구간, ,1.79,쉬움,32,22
1220,437401901,백화산, , ,3.09,쉬움,55,38
1221,472801501,백화산,상내리구간, ,4.38,쉬움,164,115
1222,277101101,뱀산,달성군구라리천내초등학교정문-구라리한우아파트구간, ,0.13,쉬움,2,2
1223,428301701,뱀째산, , ,0.25,쉬움,4,3
1224,427701501,버무덕골산,사북리구간, ,1.41,쉬움,25,17
1225,491105204,번널오름,가시리구간, ,0.45,쉬움,8,6
1226,427902801,번암산,광덕리구간, ,4.58,쉬움,137,96
1227,422100504,범바위,금호동구간, ,0.02,쉬움,1,0
1228,422306001,범바위봉,풍곡리구간, ,0.11,쉬움,2,1
1229,116500104,범바위산,세곡동구간, ,1.52,쉬움,27,19
1230,431102101,범백산,모정리구간, ,0.61,쉬움,11,8
1231,272601204,범어공원,범어동구간, ,0.03,쉬움,1,0
1232,447901101,법산,관산리구간, ,2.14,쉬움,38,26
1233,491303004,법정악,법정악입구-정상구간, ,0.7,쉬움,12,9
1235,414601801,법화산, , ,0.09,쉬움,2,1
1236,441501501,법화산,추계리구간, ,5.3,쉬움,94,65
1237,488701801,법화산,월평리구간, ,4.39,쉬움,132,92
1238,469101901,벙산,광산리구간, ,0.08,쉬움,1,1
1239,471901101,베틀산,동곡리구간, ,4.77,쉬움,84,59
1240,428100103,벳터고개,원대리구간, ,5.03,쉬움,189,132
1241,431504701,벼락바위봉,운학리구간, ,0.94,쉬움,17,12
1242,482201301,벽방산,관덕리구간, ,2.72,쉬움,48,34
1243,427703901,벽암산,문곡리구간, ,1.35,쉬움,34,24
1244,467802201,벽옥산,용호리구간, ,0.59,쉬움,10,7
1245,487202001,벽화산, , ,1.32,쉬움,33,23
1246,301700804,변동근린공원,도마동구간, ,0.02,쉬움,1,0
1247,491101104,별도봉,화북일동구간, ,0.74,쉬움,13,9
1248,287101901,별립산,하점면창후리구간, ,1.06,쉬움,19,13
1249,467902001,별산,청궁리구간, ,0.74,쉬움,13,9
1250,287102001,별악봉,양사면철산리-강화군교산리구간, ,2.45,쉬움,43,30
1251,491105304,병곳,가시리구간, ,0.59,쉬움,11,8
1252,431102201,병마산,정중리구간, ,1.85,쉬움,33,23
1253,468002001,병무산,제산리구간, ,4.37,쉬움,77,54
1254,427708501,병방산,귤암리구간, ,0.22,쉬움,4,3
1255,477600701,병암산,원리리구간, ,1.51,쉬움,27,19
1256,427900901,병풍산,도송리구간, ,2.85,쉬움,107,75
1257,461501201,병풍산,계월리구간, ,0.44,쉬움,8,5
1258,468801301,병풍산, , ,0.56,쉬움,10,7
1259,472501901,병풍산,성동리구간, ,1.11,쉬움,20,14
1260,422100604,보광사,동명동구간, ,0.63,쉬움,11,8
1261,437601001,보광산,수암리구간, ,0.94,쉬움,20,14
1262,418201801,보납산, , ,1.64,쉬움,29,20
1263,302001601,보덕봉,구룡동구간, ,0.78,쉬움,15,10
1264,431301201,보련산,연하리구간, ,1.82,쉬움,68,48
1265,488806801,보록산,대현리구간, ,0.46,쉬움,8,6
1266,421508004,보리골, , ,0.96,쉬움,17,12
1267,427701601,보리산, , ,3.09,쉬움,55,38
1268,428306104,보리수마을뒷산,남애리구간, ,0.37,쉬움,7,5
1269,421702001,보림산,용정동구간, ,0.74,쉬움,13,9
1270,301400301,보문산,이사동구간, ,0.27,쉬움,5,3
1271,427703301,보안산,임계면송계4리-임계면임계2리구간, ,3.33,쉬움,59,41
1272,488602801,보암산,장천리구간, ,0.06,쉬움,1,1
1273,427700104,보양지산, , ,1.64,쉬움,29,20
1274,468100801,보은산, , ,0.68,쉬움,12,8
1275,468401501,보평산,용월리구간, ,0.77,쉬움,14,10
1276,488802201,보해산,꼬리밭길구간, ,0.85,중간,32,22
1277,477501701,보현산,용소리구간, ,5.08,쉬움,90,63
1278,457203201,복두봉,대불리구간, ,0.11,쉬움,2,1
1279,422302601,복두산,동활리구간, ,2.47,쉬움,93,65
1280,477301501,복두산,가음면현리리구간, ,12.34,쉬움,218,152
1281,301700904,복수근린공원,정림동구간, ,0.72,쉬움,13,9
1282,451901501,복음산,신정동구간, ,0.58,쉬움,10,7
1283,428105801,복주깨봉, , ,1.73,쉬움,31,21
1284,427800901,복주산, , ,1.34,쉬움,24,17
1285,467701001,복호산,과역리구간, ,0.9,쉬움,16,11
1286,477704104,본신마을,본신리구간, ,3.28,쉬움,58,41
1287,421901201,본적산,황지동구간, ,1.54,쉬움,27,19
1288,491105404,본지오름,삼달리구간, ,0.21,쉬움,4,3
1289,491105504,봉개민오름,봉개동구간, ,0.55,쉬움,10,7
1290,471904301,봉곡동산,봉곡동구간, ,0.09,쉬움,2,1
1291,441800901,봉대산,은포리구간, ,0.58,쉬움,10,7
1292,468401701,봉대산, , ,0.4,쉬움,7,5
1293,468700801,봉대산,홍농읍농협앞-홍농읍칠암삼거리구간, ,0.79,쉬움,17,12
1294,468403404,봉대산쪽매골,용정리구간, ,0.59,쉬움,10,7
1295,468700901,봉덕산,염산중학교뒤편-봉남1리봉양구간, ,1.19,쉬움,22,16
1296,479001101,봉덕산,대심리구간, ,3.31,쉬움,62,43
1297,414604101,봉두산,마평동구간, ,1.24,쉬움,22,15
1298,461501301,봉두산, , ,2.14,쉬움,38,26
1299,467701101,봉두산,금마리구간, ,1.03,쉬움,18,13
1300,461505004,봉두산월용리,월용리구간, ,2.66,쉬움,100,70
1301,471901401,봉두암산,칠곡석적중리-구미인동구간, ,0.3,쉬움,5,4
1302,262000101,봉래산, , ,0.23,쉬움,4,3
1303,427502201,봉래산,영흥리구간, ,1.47,중간,55,39
1304,467703201,봉래산,외초리구간, ,0.02,쉬움,1,0
1305,291701501,봉림산,신안동구간, ,0.08,쉬움,1,1
1306,481101801,봉림산,봉림동구간, ,0.18,쉬움,3,2
1307,448101001,봉명산,구암리구간, ,0.68,쉬움,12,8
1308,482400901,봉명산,용산리구간, ,0.8,쉬움,14,10
1309,271401604,봉무공원,봉무동구간, ,0.05,쉬움,1,1
1310,418302101,봉미산,설곡리구간, ,1.87,쉬움,33,23
1311,427301501,봉복산,신대리구간, ,1.11,쉬움,20,14
1312,113801501,봉산,수색동구간, ,0.03,쉬움,1,0
1313,488804801,봉산, , ,0.22,쉬움,4,3
1314,427702604,봉산리,봉산리구간, ,2.97,쉬움,52,37
1315,441301301,봉서산,쌍용동구간, ,0.27,쉬움,5,3
1316,448101101,봉수산, , ,0.52,쉬움,9,6
1317,448102601,봉수산,송석리구간, ,0.97,쉬움,17,12
1318,468401801,봉수산,지산리구간, ,0.68,쉬움,12,8
1319,472100701,봉수산,녹래리구간, ,1.02,쉬움,18,13
1320,448102504,봉수산숲길,탑곡리구간, ,2.24,쉬움,56,39
1321,457101001,봉실산,마을입구구간, ,0.2,쉬움,4,2
1322,441304201,봉암산,오곡2리마을회관구간, ,2.8,쉬움,49,35
1323,262900701,봉오리산,용호동구간, ,0.18,쉬움,3,2
1324,421102301,봉의산,옥천동구간, ,0.09,쉬움,2,1
1325,467902101,봉정산,사평리구간, ,0.72,쉬움,13,9
1326,115000401,봉제산, , ,0.16,쉬움,3,2
1327,287100801,봉천산,하점면신봉리1-하점면양오리구간,"오층석탑,석조여래입상",3.02,쉬움,53,37
1328,479204304,봉화군청뒷산,해저리구간, ,0.18,쉬움,3,2
1329,488203501,봉화대,외곡리구간, ,0.39,쉬움,7,5
1330,461504404,봉화별량,학산리구간, ,1.35,쉬움,24,17
1331,428102501,봉화봉,원통리구간, ,0.96,쉬움,29,20
1332,471101801,봉화봉,입암리구간, ,2.98,쉬움,112,78
1333,267100801,봉화산, , ,0.42,쉬움,7,5
1334,415901101,봉화산,상안리구간, ,1.01,쉬움,18,12
1335,421102401,봉화산,가정리구간, ,3.52,쉬움,62,43
1336,421301601,봉화산,무실동구간, ,3.69,쉬움,79,55
1337,427203201,봉화산,희망리구간, ,0.18,쉬움,3,2
1338,428000501,봉화산,심포리구간, ,2.38,쉬움,42,29
1339,437500801,봉화산,행정리구간, ,0.34,쉬움,6,4
1340,441801001,봉화산,사호리구간, ,0.36,쉬움,6,4
1341,448000801,봉화산,신송리구간, ,1.01,쉬움,18,12
1342,448300701,봉화산,삼월리구간, ,0.41,쉬움,7,5
1343,451901601,봉화산, , ,15.38,쉬움,271,190
1344,457401201,봉화산, , ,0.06,쉬움,1,1
1345,457403301,봉화산,입구-정상부근구간, ,0.13,쉬움,2,2
1346,457404001,봉화산,지지리구간, ,1.39,쉬움,25,17
1347,461301601,봉화산,개도리구간, ,7.15,쉬움,126,88
1348,461303601,봉화산,묘도동구간, ,1.27,쉬움,22,16
1349,461303701,봉화산,안포리구간, ,0.02,쉬움,1,0
1350,461501401,봉화산,만흥동구간, ,0.95,쉬움,17,12
1351,467800801,봉화산,봉산리구간,봇재~정상,4.95,쉬움,87,61
1352,478503901,봉화산,영리구간, ,0.27,쉬움,5,3
1353,481100501,봉화산,현동구간, ,0.13,쉬움,2,2
1354,482201401,봉화산,수월리구간, ,0.03,쉬움,1,0
1355,482501801,봉화산,본산리구간, ,0.44,쉬움,8,5
1356,457403204,봉화산계남,춘송리구간, ,9.11,쉬움,171,120
1357,461505101,봉화산죽도봉,조곡동구간, ,0.11,쉬움,2,1
1358,441801101,봉황봉,죽정동구간, ,0.71,쉬움,13,9
1359,422302801,봉황산,정상동구간, ,0.56,쉬움,10,7
1360,441501701,봉황산,웅진동구간, ,0.17,쉬움,3,2
1361,441506501,봉황산,산정리구간, ,1.38,쉬움,26,18
1362,451302301,봉황산,보석리구간, ,0.96,쉬움,17,12
1363,461301701,봉황산,죽포리구간, ,2.51,쉬움,94,66
1364,467701201,봉황산,남계리구간, ,0.06,쉬움,1,1
1365,472502001,봉황산,동관리구간, ,3.59,쉬움,63,44
1366,282370201,부개산,신성아파트구간, ,0.16,쉬움,3,2
1367,457201401,부귀산,진안읍구간, ,1.56,쉬움,28,19
1368,427709101,부금산,고한리구간, ,3.73,쉬움,140,98
1369,412202401,부락산,장안동구간, ,0.11,쉬움,2,1
1370,431102501,부모산,비하동구간, ,0.71,쉬움,13,9
1371,431301401,부산,하천리구간, ,4.5,쉬움,79,56
1372,479204901,부쇠봉,대현리구간, ,10.83,쉬움,406,284
1373,487403501,부엉등산, , ,0.14,쉬움,2,2
1374,447300901,부용봉,보용2리마을회관앞-부용산(부용봉)정상구간, ,0.74,쉬움,13,9
1375,477600801,부용봉,연당리구간, ,0.67,쉬움,12,8
1376,411500301,부용산,민락동구간, ,0.69,쉬움,13,9
1377,418302201,부용산,신원리구간, ,3.01,쉬움,53,37
1378,421102501,부용산, , ,0.7,쉬움,12,9
1379,431305001,부용산,오생리구간, ,1.79,쉬움,32,22
1380,468001101,부용산,운주리구간, ,0.82,중간,25,17
1381,461100201,부주산,옥암동구간, ,0.31,쉬움,5,4
1382,488906901,부지산,진정리구간, ,8.25,쉬움,146,102
1383,461100301,부흥산,옥암동구간, ,0.23,쉬움,4,3
1384,491102004,북돌아진오름,봉성리구간, ,1.35,쉬움,24,17
1385,282600401,북망산,서구가정1동-서구심곡동구간, ,0.27,쉬움,5,3
1386,428106304,북면사무소뒷산,원통리구간, ,0.29,쉬움,5,4
1387,428106404,북면사무소앞산,원통리구간, ,0.66,쉬움,12,8
1388,431504801,북바위산,미륵리구간, ,6.57,쉬움,246,172
1389,418202101,북배산, , ,2.36,쉬움,42,29
1390,471904401,북봉산,봉곡동구간, ,0.2,쉬움,4,2
1391,428300204,북분리,북분리구간, ,0.27,쉬움,5,3
1392,287102101,북산,강화군강화읍구간, ,0.65,쉬움,11,8
1393,467100901,북산,정곡리구간, ,1.1,쉬움,33,23
1394,469001401,북산,교동리구간, ,0.02,쉬움,1,0
1395,487205101,북산,중동리구간, ,0.67,쉬움,12,8
1396,416701701,북성산,오계리구간, ,0.59,쉬움,10,7
1397,111100101,북악산,부암동구간, ,0.01,쉬움,1,0
1399,491105604,북오름,덕천리구간, ,1.11,쉬움,20,14
1400,422309501,북정산,교동구간, ,0.31,쉬움,5,4
1401,468702201,북종산,군마면남죽2구-군마면마읍1구구간, ,1.86,쉬움,33,23
1402,114100801,북한산,서대문구홍은동풍림아이원아파트-홍은동구간, ,0.08,쉬움,1,1
1403,113050202,북한산_백운대,평창동구간, ,0.06,쉬움,1,1
1404,482501901,분성산, , ,0.26,쉬움,5,3
1405,291101101,분적산,노대동구간, ,0.31,쉬움,5,4
1406,488500401,분지봉, , ,1.9,쉬움,34,23
1407,468600801,불갑산, , ,1.46,쉬움,26,18
1408,469105101,불갑산,임자면광산리임도-임자면삼두리장목제구간, ,3.05,쉬움,54,38
1409,416101701,불곡산,분당동구간, ,1.04,쉬움,22,16
1410,416302301,불곡산,유양동구간, ,1.31,쉬움,33,23
1411,113800604,불광근린공원,불광동구간, ,0.08,쉬움,1,1
1412,267101901,불광산,예림리구간, ,1.98,쉬움,50,35
1413,483302401,불광산,장안리구간, ,0.54,쉬움,10,7
1414,418202201,불기산,상색리구간, ,2.75,쉬움,49,34
1415,427702701,불당골산,직전리구간, ,0.22,중간,4,3
1416,412201301,불당산,도곡리구간, ,0.14,쉬움,2,2
1417,488802401,불령산,남산리구간, ,1.47,쉬움,26,18
1418,481900701,불모산,대청동구간, ,1.17,쉬움,21,14
1419,113500101,불암산,별내동구간, ,0.18,쉬움,3,2
1420,462300901,불암산,신원리구간, ,2.57,쉬움,45,32
1421,468801401,불태산,평장리구간, ,6.6,쉬움,165,116
1422,421503501,불화산,하시동리구간, ,0.51,쉬움,9,6
1423,461703204,불회사,마산리구간, ,5.79,쉬움,102,72
